,counts,id,time,var1,var2,var3,var4,var5,var6
47340,0,ME0030200,2015,9230,12,13,1,0.420822102,0
42825,0,ME0030200,2016,9364,21,13,1,0.420822102,0
56371,0,ME0030300,2013,11468,29,17,1,0.420822102,0
51856,0,ME0030300,2014,11585,42,17,1,0.420822102,0
47341,0,ME0030300,2015,11874,26,18,1,0.420822102,0
42826,0,ME0030300,2016,12154,43,18,1,0.420822102,0
56372,0,ME0030400,2013,16764,95,23,1,0.420822102,0
51857,0,ME0030400,2014,16958,52,23,1,0.420822102,0
47342,0,ME0030400,2015,17190,50,23,1,0.420822102,0
42827,0,ME0030400,2016,17346,50,24,1,0.420822102,0
56373,0,ME0030500,2013,66256,720,159,1,0.420822102,0
51858,0,ME0030500,2014,66380,649,163,1,0.420822102,0
47343,0,ME0030500,2015,66816,771,161,1,0.420822102,0
42828,0,ME0030500,2016,67041,687,157,1,0.420822102,0
56374,0,ME0030600,2013,25126,256,54,1,0.420822102,0
51859,0,ME0030600,2014,25327,216,54,1,0.420822102,0
47344,0,ME0030600,2015,25540,202,52,1,0.420822102,0
42829,0,ME0030600,2016,25674,199,53,1,0.420822102,0
56375,0,ME0030700,2013,19252,144,37,1,0.420822102,0
51860,0,ME0030700,2014,19454,151,37,1,0.420822102,0
47345,0,ME0030700,2015,19682,139,37,1,0.420822102,0
42830,0,ME0030700,2016,19851,141,40,1,0.420822102,0
56376,0,ME0030800,2013,17647,388,38,1,0.420822102,0
51861,0,ME0030800,2014,17809,311,38,1,0.420822102,0
47346,0,ME0030800,2015,17989,253,38,1,0.420822102,0
42831,0,ME0030800,2016,18078,222,39,1,0.420822102,0
56377,0,ME0030900,2013,5308,41,8,1,0.420822102,0
51862,0,ME0030900,2014,5337,22,8,1,0.420822102,0
47347,0,ME0030900,2015,5378,33,8,1,0.420822102,0
42832,0,ME0030900,2016,5405,20,8,1,0.420822102,0
56378,0,ME0031000,2013,7353,9,11,1,0.420822102,0
51863,0,ME0031000,2014,7441,11,11,1,0.420822102,0
47348,0,ME0031000,2015,7641,9,9,1,0.420822102,0
42833,0,ME0031000,2016,7821,16,11,1,0.420822102,0
56379,0,ME0031100,2013,8094,43,13,1,0.420822102,0
51864,0,ME0031100,2014,8169,43,14,1,0.420822102,0
47349,0,ME0031100,2015,8314,43,15,1,0.420822102,0
42834,0,ME0031100,2016,8407,40,14,1,0.420822102,0
56380,0,ME0031300,2013,5602,0,1,1,0.420822102,0
51865,0,ME0031300,2014,5605,0,1,1,0.420822102,0
47350,0,ME0031300,2015,5670,0,1,1,0.420822102,0
42835,0,ME0031300,2016,5707,0,1,1,0.420822102,0
56381,0,ME0031400,2013,8460,27,13,1,0.420822102,0
51866,0,ME0031400,2014,8517,24,13,1,0.420822102,0
47351,0,ME0031400,2015,8552,32,13,1,0.420822102,0
42836,0,ME0031400,2016,8584,24,13,1,0.420822102,0
56382,0,ME0031500,2013,17363,124,25,1,0.420822102,0
51867,0,ME0031500,2014,17556,103,26,1,0.420822102,0
47352,0,ME0031500,2015,17740,79,26,1,0.420822102,0
42837,0,ME0031500,2016,17983,103,26,1,0.420822102,0
56383,0,ME0031800,2013,0,10,11,1,0.420822102,0
51868,0,ME0031800,2014,0,5,11,1,0.420822102,0
47353,0,ME0031800,2015,0,7,11,1,0.420822102,0
42838,0,ME0031800,2016,0,11,10,1,0.420822102,0
56384,0,ME0031900,2013,9950,0,3,1,0.420822102,0
51869,0,ME0031900,2014,9984,0,3,1,0.420822102,0
47354,0,ME0031900,2015,10060,0,3,1,0.420822102,0
42839,0,ME0031900,2016,10195,0,3,1,0.420822102,0
56387,0,ME0040000,2013,12062,72,22,0,0.420822102,0
51872,0,ME0040000,2014,12078,60,20,0,0.420822102,0
47357,0,ME0040000,2015,11903,55,18,0,0.420822102,0
42842,0,ME0040000,2016,11893,52,20,0,0.420822102,0
56388,0,ME0040100,2013,7657,116,13,0,0.420822102,0
51873,0,ME0040100,2014,7595,102,14,0,0.420822102,0
47358,0,ME0040100,2015,7579,82,12,0,0.420822102,0
42843,0,ME0040100,2016,7401,70,13,0,0.420822102,0
56389,0,ME0040200,2013,4827,36,7,0,0.420822102,0
51874,0,ME0040200,2014,4813,29,6,0,0.420822102,0
47359,0,ME0040200,2015,4770,34,7,0,0.420822102,0
42844,0,ME0040200,2016,4750,34,7,0,0.420822102,0
56390,0,ME0040300,2013,4066,39,6,0,0.420822102,0
51875,0,ME0040300,2014,4033,20,6,0,0.420822102,0
47360,0,ME0040300,2015,3973,26,6,0,0.420822102,0
42845,0,ME0040300,2016,3922,37,6,0,0.420822102,0
56391,0,ME0040400,2013,1176,12,3,0,0.420822102,0
51876,0,ME0040400,2014,1176,6,3,0,0.420822102,0
47361,0,ME0040400,2015,1160,3,2,0,0.420822102,0
42846,0,ME0040400,2016,1149,8,3,0,0.420822102,0
56392,0,ME0040600,2013,0,2,4,0,0.420822102,0
51877,0,ME0040600,2014,0,5,4,0,0.420822102,0
47362,0,ME0040600,2015,0,10,4,0,0.420822102,0
42847,0,ME0040600,2016,0,4,4,0,0.420822102,0
56393,0,ME0040700,2013,780,6,2,0,0.420822102,0
51878,0,ME0040700,2014,782,10,2,0,0.420822102,0
47363,0,ME0040700,2015,776,3,2,0,0.420822102,0
42848,0,ME0040700,2016,772,4,2,0,0.420822102,0
56396,0,ME0050000,2013,30095,46,16,0,0.420822102,0
51881,0,ME0050000,2014,30373,34,17,0,0.420822102,0
47366,0,ME0050000,2015,30475,37,17,0,0.420822102,0
42851,0,ME0050000,2016,30540,46,19,0,0.420822102,0
56397,0,ME0050100,2013,5275,23,13,0,0.420822102,0
51882,0,ME0050100,2014,5334,46,13,0,0.420822102,0
47367,0,ME0050100,2015,5328,39,12,0,0.420822102,0
42852,0,ME0050100,2016,5339,17,13,0,0.420822102,0
56398,0,ME0050200,2013,7853,45,16,0,0.420822102,0
51883,0,ME0050200,2014,7911,52,16,0,0.420822102,0
47368,0,ME0050200,2015,7870,49,15,0,0.420822102,0
42853,0,ME0050200,2016,7881,50,17,0,0.420822102,0
56399,0,ME0050300,2013,4937,25,7,0,0.420822102,0
51884,0,ME0050300,2014,4964,27,8,0,0.420822102,0
47369,0,ME0050300,2015,4944,31,8,0,0.420822102,0
42854,0,ME0050300,2016,4927,20,8,0,0.420822102,0
56400,0,ME0050400,2013,2059,5,7,0,0.420822102,0
51885,0,ME0050400,2014,2074,2,7,0,0.420822102,0
47370,0,ME0050400,2015,2073,3,6,0,0.420822102,0
42855,0,ME0050400,2016,2074,4,6,0,0.420822102,0
56402,0,ME0050800,2013,1765,12,5,0,0.420822102,0
51887,0,ME0050800,2014,1780,5,4,0,0.420822102,0
47372,0,ME0050800,2015,1773,5,5,0,0.420822102,0
42857,0,ME0050800,2016,1774,11,5,0,0.420822102,0
56403,0,ME0051300,2013,1733,6,2,0,0.420822102,0
51888,0,ME0051300,2014,1746,5,2,0,0.420822102,0
47373,0,ME0051300,2015,1741,1,2,0,0.420822102,0
42858,0,ME0051300,2016,1739,4,2,0,0.420822102,0
56404,0,ME0051400,2013,331,0,1,0,0.420822102,0
51889,0,ME0051400,2014,332,1,1,0,0.420822102,0
47374,0,ME0051400,2015,331,1,1,0,0.420822102,0
42859,0,ME0051400,2016,330,0,1,0,0.420822102,0
56405,0,ME0051500,2013,514,5,1,0,0.420822102,0
51890,0,ME0051500,2014,519,0,1,0,0.420822102,0
47375,0,ME0051500,2015,516,3,1,0,0.420822102,0
42860,0,ME0051500,2016,515,1,1,0,0.420822102,0
56408,0,ME0060000,2013,51214,183,21,0,0.420822102,0
51893,0,ME0060000,2014,51061,167,29,0,0.420822102,0
47378,0,ME0060000,2015,50683,152,19,0,0.420822102,0
42863,0,ME0060000,2016,50327,184,20,0,0.420822102,0
56409,0,ME0060100,2013,18893,551,40,0,0.420822102,0
51894,0,ME0060100,2014,18717,519,41,0,0.420822102,0
47379,0,ME0060100,2015,18608,548,43,0,0.420822102,0
42864,0,ME0060100,2016,18347,470,43,0,0.420822102,0
56410,0,ME0060200,2013,5731,45,12,0,0.420822102,0
51895,0,ME0060200,2014,5669,43,12,0,0.420822102,0
47380,0,ME0060200,2015,5646,25,11,0,0.420822102,0
42865,0,ME0060200,2016,5558,15,12,0,0.420822102,0
56411,0,ME0060300,2013,2362,17,3,0,0.420822102,0
51896,0,ME0060300,2014,2335,16,4,0,0.420822102,0
47381,0,ME0060300,2015,2318,20,5,0,0.420822102,0
42866,0,ME0060300,2016,2303,13,5,0,0.420822102,0
56412,0,ME0060400,2013,15897,271,31,0,0.420822102,0
51897,0,ME0060400,2014,16022,250,28,0,0.420822102,0
47382,0,ME0060400,2015,16300,277,31,0,0.420822102,0
42867,0,ME0060400,2016,16370,235,31,0,0.420822102,0
56413,0,ME0060500,2013,6253,56,10,0,0.420822102,0
51898,0,ME0060500,2014,6210,53,10,0,0.420822102,0
47383,0,ME0060500,2015,6212,51,10,0,0.420822102,0
42868,0,ME0060500,2016,6119,33,10,0,0.420822102,0
56414,0,ME0060600,2013,4105,17,4,0,0.420822102,0
51899,0,ME0060600,2014,4068,12,4,0,0.420822102,0
47384,0,ME0060600,2015,4062,12,4,0,0.420822102,0
42869,0,ME0060600,2016,4008,14,4,0,0.420822102,0
56415,0,ME0060700,2013,7704,71,9,0,0.420822102,0
51900,0,ME0060700,2014,7643,85,9,0,0.420822102,0
47385,0,ME0060700,2015,7602,62,10,0,0.420822102,0
42870,0,ME0060700,2016,7506,52,14,0,0.420822102,0
56416,0,ME0060800,2013,6051,37,8,0,0.420822102,0
51901,0,ME0060800,2014,5992,35,9,0,0.420822102,0
47386,0,ME0060800,2015,5962,29,8,0,0.420822102,0
42871,0,ME0060800,2016,5888,25,9,0,0.420822102,0
56418,0,ME0062100,2013,3425,16,2,0,0.420822102,0
51903,0,ME0062100,2014,3363,31,3,0,0.420822102,0
47388,0,ME0062100,2015,3349,41,3,0,0.420822102,0
42873,0,ME0062100,2016,3291,26,2,0,0.420822102,0
56421,0,ME0070000,2013,21472,103,20,0,0.420822102,0
51906,0,ME0070000,2014,21465,100,20,0,0.420822102,0
47391,0,ME0070000,2015,21451,93,20,0,0.420822102,0
42876,0,ME0070000,2016,21677,94,22,0,0.420822102,0
56422,0,ME0070100,2013,4848,19,10,0,0.420822102,0
51907,0,ME0070100,2014,4824,7,10,0,0.420822102,0
47392,0,ME0070100,2015,4836,9,14,0,0.420822102,0
42877,0,ME0070100,2016,4863,11,10,0,0.420822102,0
56423,0,ME0070200,2013,7205,84,18,0,0.420822102,0
51908,0,ME0070200,2014,7190,64,17,0,0.420822102,0
47393,0,ME0070200,2015,7202,77,17,0,0.420822102,0
42878,0,ME0070200,2016,7227,37,18,0,0.420822102,0
56424,0,ME0070300,2013,2776,25,5,0,0.420822102,0
51909,0,ME0070300,2014,2757,16,4,0,0.420822102,0
47394,0,ME0070300,2015,2766,19,4,0,0.420822102,0
42879,0,ME0070300,2016,2776,17,5,0,0.420822102,0
56425,0,ME0070400,2013,3314,15,6,0,0.420822102,0
51910,0,ME0070400,2014,3320,10,6,0,0.420822102,0
47395,0,ME0070400,2015,3368,9,6,0,0.420822102,0
42880,0,ME0070400,2016,3392,7,6,0,0.420822102,0
56426,0,ME0070500,2013,1149,0,2,0,0.420822102,0
51911,0,ME0070500,2014,1137,0,2,0,0.420822102,0
47396,0,ME0070500,2015,1139,0,2,0,0.420822102,0
42881,0,ME0070500,2016,1148,0,2,0,0.420822102,0
56429,0,ME0080000,2013,21051,138,24,0,0.420822102,0
51914,0,ME0080000,2014,21075,166,22,0,0.420822102,0
47399,0,ME0080000,2015,21027,151,22,0,0.420822102,0
42884,0,ME0080000,2016,20966,133,23,0,0.420822102,0
56430,0,ME0080100,2013,2135,8,7,0,0.420822102,0
51915,0,ME0080100,2014,2135,17,7,0,0.420822102,0
47400,0,ME0080100,2015,2173,17,7,0,0.420822102,0
42885,0,ME0080100,2016,2158,22,6,0,0.420822102,0
56431,0,ME0080200,2013,2204,19,4,0,0.420822102,0
51916,0,ME0080200,2014,2208,27,3,0,0.420822102,0
47401,0,ME0080200,2015,2214,20,5,0,0.420822102,0
42886,0,ME0080200,2016,2214,23,5,0,0.420822102,0
56432,0,ME0080300,2013,5016,53,7,0,0.420822102,0
51917,0,ME0080300,2014,4991,30,7,0,0.420822102,0
47402,0,ME0080300,2015,5004,31,7,0,0.420822102,0
42887,0,ME0080300,2016,4954,22,7,0,0.420822102,0
56433,0,ME0080400,2013,3673,34,3,0,0.420822102,0
51918,0,ME0080400,2014,3645,33,4,0,0.420822102,0
47403,0,ME0080400,2015,3660,60,4,0,0.420822102,0
42888,0,ME0080400,2016,3638,18,4,0,0.420822102,0
56436,0,ME0090000,2013,28860,73,26,0,0.420822102,0
51921,0,ME0090000,2014,28934,78,28,0,0.420822102,0
47406,0,ME0090000,2015,28859,116,26,0,0.420822102,0
42891,0,ME0090000,2016,29051,103,26,0,0.420822102,0
56437,0,ME0090100,2013,5738,102,9,0,0.420822102,0
51922,0,ME0090100,2014,5705,95,11,0,0.420822102,0
47407,0,ME0090100,2015,5664,111,12,0,0.420822102,0
42892,0,ME0090100,2016,5646,92,10,0,0.420822102,0
56438,0,ME0090200,2013,2504,14,5,0,0.420822102,0
51923,0,ME0090200,2014,2490,13,5,0,0.420822102,0
47408,0,ME0090200,2015,2472,9,5,0,0.420822102,0
42893,0,ME0090200,2016,2462,8,2,0,0.420822102,0
56439,0,ME0090300,2013,2633,33,5,0,0.420822102,0
51924,0,ME0090300,2014,2611,74,5,0,0.420822102,0
47409,0,ME0090300,2015,2594,106,5,0,0.420822102,0
42894,0,ME0090300,2016,2590,115,5,0,0.420822102,0
56440,0,ME0090400,2013,4970,51,8,0,0.420822102,0
51925,0,ME0090400,2014,4937,31,8,0,0.420822102,0
47410,0,ME0090400,2015,4925,51,7,0,0.420822102,0
42895,0,ME0090400,2016,4911,29,9,0,0.420822102,0
56441,0,ME0090500,2013,5140,39,7,0,0.420822102,0
51926,0,ME0090500,2014,5116,36,8,0,0.420822102,0
47411,0,ME0090500,2015,5097,27,8,0,0.420822102,0
42896,0,ME0090500,2016,5085,33,7,0,0.420822102,0
56442,0,ME0090600,2013,2606,0,3,0,0.420822102,0
51927,0,ME0090600,2014,2613,0,3,0,0.420822102,0
47412,0,ME0090600,2015,2640,0,3,0,0.420822102,0
42897,0,ME0090600,2016,2653,0,3,0,0.420822102,0
56443,0,ME0090700,2013,3407,45,6,0,0.420822102,0
51928,0,ME0090700,2014,3384,33,5,0,0.420822102,0
47413,0,ME0090700,2015,3387,42,6,0,0.420822102,0
42898,0,ME0090700,2016,3385,38,5,0,0.420822102,0
56444,0,ME0091000,2013,4075,30,6,0,0.420822102,0
51929,0,ME0091000,2014,4041,22,7,0,0.420822102,0
47414,0,ME0091000,2015,4040,36,8,0,0.420822102,0
42899,0,ME0091000,2016,4034,20,8,0,0.420822102,0
56447,0,ME0100000,2013,61090,178,29,0,0.420822102,0
51932,0,ME0100000,2014,61263,153,29,0,0.420822102,0
47417,0,ME0100000,2015,61104,124,29,0,0.420822102,0
42902,0,ME0100000,2016,61171,137,32,0,0.420822102,0
56448,0,ME0100100,2013,32744,510,74,0,0.420822102,0
51933,0,ME0100100,2014,32586,484,78,0,0.420822102,0
47418,1,ME0100100,2015,32455,527,77,0,0.420822102,0
42903,0,ME0100100,2016,32264,579,76,0,0.420822102,0
56449,0,ME0100200,2013,9376,44,19,0,0.420822102,0
51934,0,ME0100200,2014,9335,46,19,0,0.420822102,0
47419,0,ME0100200,2015,9279,39,20,0,0.420822102,0
42904,0,ME0100200,2016,9185,30,20,0,0.420822102,0
56450,0,ME0100300,2013,3856,34,5,0,0.420822102,0
51935,0,ME0100300,2014,3828,18,6,0,0.420822102,0
47420,0,ME0100300,2015,3812,21,6,0,0.420822102,0
42905,0,ME0100300,2016,3775,16,4,0,0.420822102,0
56451,0,ME0100400,2013,5094,35,6,0,0.420822102,0
51936,0,ME0100400,2014,5068,29,6,0,0.420822102,0
47421,0,ME0100400,2015,5058,52,6,0,0.420822102,0
42906,0,ME0100400,2016,5020,45,6,0,0.420822102,0
56452,0,ME0100500,2013,7736,55,14,0,0.420822102,0
51937,0,ME0100500,2014,7692,35,16,0,0.420822102,0
47422,0,ME0100500,2015,7658,54,16,0,0.420822102,0
42907,0,ME0100500,2016,7583,41,17,0,0.420822102,0
56453,0,ME0100600,2013,10663,33,13,0,0.420822102,0
51938,0,ME0100600,2014,10757,33,14,0,0.420822102,0
47423,0,ME0100600,2015,10753,37,14,0,0.420822102,0
42908,0,ME0100600,2016,10772,27,16,0,0.420822102,0
56454,1,ME0100700,2013,7275,18,10,0,0.420822102,0
51939,0,ME0100700,2014,7303,23,11,0,0.420822102,0
47424,0,ME0100700,2015,7427,33,11,0,0.420822102,0
42909,0,ME0100700,2016,7414,25,11,0,0.420822102,0
56456,0,ME0100900,2013,4430,21,5,0,0.420822102,0
51941,0,ME0100900,2014,4401,23,6,0,0.420822102,0
47426,0,ME0100900,2015,4378,34,6,0,0.420822102,0
42911,0,ME0100900,2016,4332,33,6,0,0.420822102,0
56457,1,ME0101000,2013,3027,11,4,0,0.420822102,0
51942,0,ME0101000,2014,3002,12,2,0,0.420822102,0
47427,0,ME0101000,2015,3002,7,2,0,0.420822102,0
42912,0,ME0101000,2016,2986,10,2,0,0.420822102,0
56458,0,ME0101100,2013,3250,41,7,0,0.420822102,0
51943,0,ME0101100,2014,3231,28,7,0,0.420822102,0
47428,0,ME0101100,2015,3242,31,6,0,0.420822102,0
42913,0,ME0101100,2016,3224,21,6,0,0.420822102,0
56460,0,ME0101300,2013,1895,7,4,0,0.420822102,0
51945,0,ME0101300,2014,1881,7,4,0,0.420822102,0
47430,0,ME0101300,2015,1875,4,5,0,0.420822102,0
42915,0,ME0101300,2016,1855,9,4,0,0.420822102,0
56461,0,ME0101400,2013,1332,0,2,0,0.420822102,0
51946,0,ME0101400,2014,1313,0,2,0,0.420822102,0
47431,0,ME0101400,2015,1322,0,2,0,0.420822102,0
42916,0,ME0101400,2016,1322,0,2,0,0.420822102,0
56463,0,ME0101800,2013,0,20,19,0,0.420822102,0
51948,0,ME0101800,2014,0,14,18,0,0.420822102,0
47433,0,ME0101800,2015,0,8,17,0,0.420822102,0
42918,0,ME0101800,2016,0,33,17,0,0.420822102,0
56464,0,ME0102000,2013,0,14,5,0,0.420822102,0
51949,0,ME0102000,2014,0,10,3,0,0.420822102,0
47434,0,ME0102000,2015,0,0,3,0,0.420822102,0
42919,0,ME0102000,2016,0,0,5,0,0.420822102,0
56465,0,ME0102700,2013,3094,15,3,0,0.420822102,0
51950,0,ME0102700,2014,3078,15,3,0,0.420822102,0
47435,0,ME0102700,2015,3094,16,3,0,0.420822102,0
42920,0,ME0102700,2016,3077,19,3,0,0.420822102,0
56468,0,ME0110000,2013,7937,25,7,0,0.420822102,0
51953,0,ME0110000,2014,7907,32,7,0,0.420822102,0
47438,0,ME0110000,2015,7669,23,7,0,0.420822102,0
42923,0,ME0110000,2016,7676,25,7,0,0.420822102,0
56469,0,ME0110100,2013,4110,30,5,0,0.420822102,0
51954,0,ME0110100,2014,4051,32,5,0,0.420822102,0
47439,0,ME0110100,2015,4018,27,5,0,0.420822102,0
42924,0,ME0110100,2016,4004,22,5,0,0.420822102,0
56470,0,ME0110200,2013,2295,37,3,0,0.420822102,0
51955,0,ME0110200,2014,2271,22,3,0,0.420822102,0
47440,0,ME0110200,2015,2258,22,3,0,0.420822102,0
42925,0,ME0110200,2016,2242,14,2,0,0.420822102,0
56471,0,ME0110400,2013,1225,8,2,0,0.420822102,0
51956,0,ME0110400,2014,1204,4,2,0,0.420822102,0
47441,0,ME0110400,2015,1197,7,2,0,0.420822102,0
42926,0,ME0110400,2016,1189,18,2,0,0.420822102,0
56472,0,ME0110500,2013,1624,6,2,0,0.420822102,0
51957,0,ME0110500,2014,1608,6,2,0,0.420822102,0
47442,0,ME0110500,2015,1596,2,2,0,0.420822102,0
42927,0,ME0110500,2016,1582,10,2,0,0.420822102,0
56475,0,ME0120000,2013,12415,52,19,0,0.420822102,0
51960,0,ME0120000,2014,12396,39,19,0,0.420822102,0
47445,0,ME0120000,2015,12372,43,18,0,0.420822102,0
42930,0,ME0120000,2016,12533,43,19,0,0.420822102,0
56476,0,ME0120100,2013,8384,58,18,0,0.420822102,0
51961,0,ME0120100,2014,8325,59,20,0,0.420822102,0
47446,0,ME0120100,2015,8284,52,19,0,0.420822102,0
42931,0,ME0120100,2016,8269,53,19,0,0.420822102,0
56477,0,ME0120200,2013,8728,36,12,0,0.420822102,0
51962,0,ME0120200,2014,8690,25,12,0,0.420822102,0
47447,0,ME0120200,2015,8703,19,12,0,0.420822102,0
42932,0,ME0120200,2016,8748,36,13,0,0.420822102,0
56478,0,ME0120300,2013,3388,7,5,0,0.420822102,0
51963,0,ME0120300,2014,3367,16,5,0,0.420822102,0
47448,0,ME0120300,2015,3377,6,5,0,0.420822102,0
42933,0,ME0120300,2016,3394,9,4,0,0.420822102,0
56479,0,ME0120500,2013,2230,0,1,0,0.420822102,0
51964,0,ME0120500,2014,2223,2,1,0,0.420822102,0
47449,0,ME0120500,2015,2225,1,1,0,0.420822102,0
42934,0,ME0120500,2016,2234,0,1,0,0.420822102,0
56482,0,ME0130000,2013,27613,328,15,0,0.420822102,0
51967,0,ME0130000,2014,27620,323,15,0,0.420822102,0
47452,0,ME0130000,2015,27160,345,16,0,0.420822102,0
42937,0,ME0130000,2016,31946,335,22,0,0.420822102,0
56483,0,ME0130100,2013,6657,62,8,0,0.420822102,0
51968,0,ME0130100,2014,6623,68,10,0,0.420822102,0
47453,0,ME0130100,2015,6527,60,10,0,0.420822102,0
42938,0,ME0130100,2016,6505,60,10,0,0.420822102,0
56484,0,ME0130200,2013,8537,290,14,0,0.420822102,0
51969,0,ME0130200,2014,8518,235,15,0,0.420822102,0
47454,0,ME0130200,2015,8424,230,13,0,0.420822102,0
42939,0,ME0130200,2016,8454,285,13,0,0.420822102,0
56485,0,ME0130300,2013,4776,57,6,0,0.420822102,0
51970,0,ME0130300,2014,4742,72,6,0,0.420822102,0
47455,0,ME0130300,2015,4670,71,3,0,0.420822102,0
42940,0,ME0130300,2016,4647,0,6,0,0.420822102,0
56486,0,ME0130400,2013,4162,17,6,0,0.420822102,0
51971,0,ME0130400,2014,4135,30,6,0,0.420822102,0
47456,0,ME0130400,2015,4063,22,6,0,0.420822102,0
42941,0,ME0130400,2016,4051,25,5,0,0.420822102,0
56487,0,ME0130800,2013,3348,0,2,0,0.420822102,0
51972,0,ME0130800,2014,3335,0,2,0,0.420822102,0
47457,0,ME0130800,2015,3303,0,2,0,0.420822102,0
42942,0,ME0130800,2016,3314,0,2,0,0.420822102,0
56490,0,ME0140000,2013,28940,88,18,0,0.420822102,0
51975,0,ME0140000,2014,29165,107,18,0,0.420822102,0
47460,0,ME0140000,2015,29194,81,18,0,0.420822102,0
42945,0,ME0140000,2016,29395,114,19,0,0.420822102,0
56491,0,ME0140100,2013,6654,87,13,0,0.420822102,0
51976,0,ME0140100,2014,6659,70,15,0,0.420822102,0
47461,0,ME0140100,2015,6680,75,15,0,0.420822102,0
42946,0,ME0140100,2016,6685,83,15,0,0.420822102,0
56492,0,ME0140200,2013,2618,10,3,0,0.420822102,0
51977,0,ME0140200,2014,2627,14,3,0,0.420822102,0
47462,0,ME0140200,2015,2629,17,3,0,0.420822102,0
42947,0,ME0140200,2016,2627,18,3,0,0.420822102,0
56495,0,ME0140500,2013,568,2,1,0,0.420822102,0
51980,0,ME0140500,2014,569,1,1,0,0.420822102,0
47465,0,ME0140500,2015,568,2,1,0,0.420822102,0
42950,0,ME0140500,2016,567,2,1,0,0.420822102,0
56498,0,ME0150000,2013,22961,78,10,0,0.420822102,0
51983,0,ME0150000,2014,22808,86,9,0,0.420822102,0
47468,0,ME0150000,2015,22431,83,12,0,0.420822102,0
42953,0,ME0150000,2016,22402,70,11,0,0.420822102,0
56499,0,ME0150100,2013,3054,56,8,0,0.420822102,0
51984,0,ME0150100,2014,3030,49,6,0,0.420822102,0
47469,0,ME0150100,2015,2976,53,5,0,0.420822102,0
42954,0,ME0150100,2016,2953,39,5,0,0.420822102,0
56500,0,ME0150200,2013,1302,23,4,0,0.420822102,0
51985,0,ME0150200,2014,1284,31,4,0,0.420822102,0
47470,0,ME0150200,2015,1258,30,4,0,0.420822102,0
42955,0,ME0150200,2016,1254,20,4,0,0.420822102,0
56501,0,ME0150300,2013,2173,32,4,0,0.420822102,0
51986,0,ME0150300,2014,2146,62,3,0,0.420822102,0
47471,0,ME0150300,2015,2112,23,3,0,0.420822102,0
42956,0,ME0150300,2016,2096,31,4,0,0.420822102,0
56502,0,ME0150400,2013,815,0,2,0,0.420822102,0
51987,0,ME0150400,2014,799,0,2,0,0.420822102,0
47472,0,ME0150400,2015,787,0,2,0,0.420822102,0
42957,0,ME0150400,2016,784,0,2,0,0.420822102,0
56503,0,ME0150600,2013,1330,0,2,0,0.420822102,0
51988,0,ME0150600,2014,1316,0,2,0,0.420822102,0
47473,0,ME0150600,2015,1291,0,2,0,0.420822102,0
42958,0,ME0150600,2016,1284,0,2,0,0.420822102,0
56504,0,ME0150700,2013,1356,0,1,0,0.420822102,0
51989,0,ME0150700,2014,1337,0,1,0,0.420822102,0
47474,0,ME0150700,2015,1319,0,1,0,0.420822102,0
42959,0,ME0150700,2016,1315,0,1,0,0.420822102,0
56505,0,ME0150900,2013,1487,18,3,0,0.420822102,0
51990,0,ME0150900,2014,1487,9,3,0,0.420822102,0
47475,0,ME0150900,2015,1455,19,3,0,0.420822102,0
42960,0,ME0150900,2016,1444,14,4,0,0.420822102,0
56506,0,ME0151100,2013,0,19,4,0,0.420822102,0
51991,0,ME0151100,2014,0,32,6,0,0.420822102,0
47476,0,ME0151100,2015,0,17,8,0,0.420822102,0
42961,0,ME0151100,2016,0,20,7,0,0.420822102,0
56507,0,ME0151200,2013,0,0,6,0,0.420822102,0
51992,0,ME0151200,2014,0,0,6,0,0.420822102,0
47477,0,ME0151200,2015,0,0,6,0,0.420822102,0
42962,0,ME0151200,2016,0,0,6,0,0.420822102,0
56509,0,ME0151700,2013,1340,4,2,0,0.420822102,0
51994,0,ME0151700,2014,1320,1,2,0,0.420822102,0
47479,0,ME0151700,2015,1294,1,2,0,0.420822102,0
42964,0,ME0151700,2016,1283,3,2,0,0.420822102,0
56512,0,ME0160000,2013,48367,127,27,0,0.420822102,0
51997,0,ME0160000,2014,48779,114,27,0,0.420822102,0
47482,0,ME0160000,2015,48742,106,28,0,0.420822102,0
42967,0,ME0160000,2016,49231,114,30,0,0.420822102,0
56513,0,ME0160100,2013,21324,778,46,0,0.420822102,0
51998,0,ME0160100,2014,21304,666,49,0,0.420822102,0
47483,0,ME0160100,2015,21355,544,48,0,0.420822102,0
42968,0,ME0160100,2016,21285,506,53,0,0.420822102,0
56514,0,ME0160200,2013,9540,85,19,0,0.420822102,0
51999,0,ME0160200,2014,9599,45,20,0,0.420822102,0
47484,0,ME0160200,2015,9689,64,20,0,0.420822102,0
